x, y
3.7452787707621513, 0.5719651013848273
4.2407027037702685, 0.45327114097203763
4.744216222621611, 0.47661744447398313
5.242926549878538, 0.44853904342992484
5.744480872158474, 0.46327669961572854
6.240852803507594, 0.45684317374386735
6.747652716607746, 0.45724919641346645
7.235935062113642, 0.4573120332551901
7.7462109691308045, 0.44425163738308726
8.249598088203346, 0.4355849868284313
8.748245215570872, 0.4403364187833821
9.241520352339384, 0.43830630543538684
9.74674026820453, 0.41546753027044014
10.24595619457666, 0.46376972714309883
10.730952145833745, 0.42272760229112794
11.237878458712697, 0.44981028107402665
11.73867438231983, 0.4945887812069507
12.24433669741078, 0.44009957222611595
12.74399502300871, 0.40464509268434157
13.245106946062844, 0.4649926287551055
13.998007228487351, 0.5160113106315103
15.006614263425039, 0.5756434734272664
17.503199494400885, 0.40628368417236627
