# num_bin  t_k  T_k^day  T_k^night
173   915.5   11.5   12.5
173   916.1   0.0   5.3
174   916.6   11.6   6.9
174   917.5   11.7   12.3
174   918.5   11.9   12.1
174   919.5   12.0   12.0
174   920.5   12.2   11.8
174   921.1   0.0   5.0
175   921.7   10.0   5.8
175   922.5   12.5   11.5
175   923.5   12.6   11.4
175   924.5   12.7   11.3
175   925.5   12.9   11.1
175   926.5   13.0   11.0
175   927.1   0.5   5.4
176   927.6   12.6   5.4
176   928.5   13.3   10.7
176   929.5   13.5   10.5
176   930.5   13.6   10.4
176   931.5   13.8   10.2
176   932.1   0.0   2.5
177   932.6   13.9   7.4
177   933.5   14.1   9.9
177   934.5   14.2   9.8
177   935.5   14.3   9.7
177   936.0   0.0   0.1
178   937.5   14.6   9.1
178   938.5   14.8   9.2
178   939.5   14.9   9.1
178   940.5   15.1   8.9
178   941.5   15.2   8.8
178   942.1   0.6   4.3
179   942.6   14.6   4.3
179   943.5   15.5   8.5
179   944.5   15.7   8.3
179   945.5   15.9   8.1
179   946.5   16.0   8.0
179   947.1   1.0   3.9
180   947.6   14.9   3.9
180   948.5   16.3   7.7
180   949.5   16.5   7.5
180   950.5   16.6   7.4
180   951.4   16.8   4.6
181   952.0   0.0   1.5
181   952.5   17.0   7.0
181   953.5   17.1   6.9
181   954.5   17.3   6.7
181   955.5   17.5   6.5
181   956.5   17.6   6.4
181   957.5   17.8   6.2
181   958.2   5.5   3.0
182   958.7   11.5   3.0
182   959.5   18.1   5.9
182   960.5   18.3   5.7
182   961.5   18.5   5.5
182   962.2   6.6   2.7
183   962.7   12.0   2.7
183   963.5   18.9   5.1
183   964.5   19.1   4.9
183   965.5   19.3   4.7
183   966.5   19.5   4.5
183   967.2   7.2   2.2
184   967.7   12.3   2.2
184   968.5   19.9   4.1
184   969.5   20.1   3.9
184   970.5   20.3   3.7
184   971.5   20.5   3.5
184   972.0   0.0   0.2
185   972.7   12.9   1.6
185   973.5   21.0   3.0
185   974.5   21.3   2.7
185   975.5   21.6   2.4
185   976.5   22.0   2.0
185   977.1   6.3   0.8
186   977.7   15.8   0.8
186   978.5   22.8   1.2
186   979.5   24.0   0.0
186   980.5   24.0   0.0
186   981.5   24.0   0.0
186   982.1   3.9   0.0
187   982.6   20.0   0.0
187   983.5   24.0   0.0
187   984.5   24.0   0.0
187   985.5   24.0   0.0
187   986.5   24.0   0.0
187   987.5   24.0   0.0
187   988.2   11.4   0.0
188   988.7   12.6   0.0
188   989.5   24.0   0.0
188   990.5   24.0   0.0
188   991.5   24.0   0.0
188   992.5   24.0   0.0
188   993.3   13.9   0.0
189   993.8   10.1   0.0
189   994.5   24.0   0.0
189   995.5   24.0   0.0
189   996.5   24.0   0.0
189   997.5   24.0   0.0
189   998.1   6.8   0.0
190   998.6   17.2   0.0
190   999.5   24.0   0.0
190   1000.5   24.0   0.0
190   1001.5   24.0   0.0
190   1002.5   24.0   0.0
190   1003.0   1.2   0.0
191   1003.5   22.6   0.0
191   1004.5   24.0   0.0
191   1005.5   24.0   0.0
191   1006.5   24.0   0.0
191   1007.5   24.0   0.0
191   1008.2   10.7   0.0
192   1008.7   12.9   0.0
192   1009.5   24.0   0.0
192   1010.5   24.0   0.0
192   1011.5   24.0   0.0
192   1012.5   24.0   0.0
192   1013.0   1.3   0.0
193   1013.5   22.1   0.0
193   1014.5   24.0   0.0
193   1015.5   24.0   0.0
193   1016.5   24.0   0.0
193   1017.5   24.0   0.0
193   1018.5   24.0   0.0
193   1019.1   6.7   0.0
194   1019.7   14.6   0.0
194   1020.5   24.0   0.0
194   1021.5   24.0   0.0
194   1022.3   15.5   0.0
195   1022.8   8.3   0.0
195   1023.5   24.0   0.0
195   1024.5   24.0   0.0
195   1025.5   24.0   0.0
195   1026.5   24.0   0.0
195   1027.5   24.0   0.0
195   1028.1   3.9   0.0
196   1028.6   19.7   0.0
196   1029.5   24.0   0.0
196   1030.5   24.0   0.0
196   1031.5   24.0   0.0
196   1032.5   24.0   0.0
196   1033.2   9.0   0.0
197   1033.7   15.0   0.0
197   1034.5   24.0   0.0
197   1035.5   24.0   0.0
197   1036.5   24.0   0.0
197   1037.4   19.2   0.0
198   1037.9   3.9   0.0
198   1038.5   24.0   0.0
198   1039.5   24.0   0.0
198   1040.5   24.0   0.0
198   1041.5   24.0   0.0
198   1042.5   23.0   1.0
198   1043.1   1.9   0.8
199   1043.6   20.3   0.8
199   1044.5   22.0   2.0
199   1045.5   21.7   2.3
199   1046.5   21.4   2.6
199   1047.5   21.1   2.9
199   1048.5   20.8   3.2
199   1049.5   20.6   2.5
200   1049.0   0.0   0.6
200   1049.5   20.6   3.4
200   1050.5   20.4   3.6
200   1051.5   20.1   3.9
200   1052.5   19.9   4.1
200   1053.5   19.7   4.3
200   1054.1   3.9   2.2
201   1054.6   15.2   2.2
201   1055.5   19.3   4.7
201   1056.5   19.1   4.9
201   1057.5   18.9   5.1
201   1058.5   18.7   5.1
202   1059.5   18.5   4.6
202   1060.5   18.4   5.6
202   1061.5   18.2   5.8
202   1062.5   18.0   6.0
202   1063.5   17.8   6.2
202   1064.0   0.0   1.1
203   1064.5   17.7   4.2
203   1065.5   17.5   6.5
203   1066.2   4.3   3.3
204   1069.5   16.8   5.4
204   1070.5   16.7   7.3
204   1071.5   16.5   7.5
204   1072.5   16.4   7.6
204   1073.5   16.2   7.8
204   1074.2   5.0   4.0
205   1074.7   10.8   4.0
205   1075.5   15.9   8.1
205   1076.5   15.7   8.3
205   1077.5   15.6   8.4
205   1078.5   15.4   8.6
205   1079.3   11.7   4.4
206   1079.8   3.4   4.4
206   1080.5   15.1   8.9
206   1081.5   15.0   9.0
206   1082.5   14.8   9.2
206   1083.5   14.7   9.3
206   1084.0   0.0   0.6
207   1085.5   14.4   8.9
207   1086.5   14.2   9.8
207   1087.5   14.1   9.9
207   1088.5   13.9   10.1
207   1089.5   13.8   10.2
207   1090.0   0.0   0.4
208   1090.7   10.6   5.2
208   1091.5   13.5   10.5
208   1092.5   13.4   10.6
208   1093.5   13.2   10.8
208   1094.5   13.1   10.9
208   1095.1   0.0   2.7
209   1095.6   12.9   8.3
209   1096.5   12.8   11.2
209   1097.5   12.6   11.4
209   1098.5   12.5   11.5
209   1099.3   9.7   5.8
210   1099.8   2.6   5.8
210   1100.5   12.2   11.8
210   1101.5   12.1   11.9
210   1102.5   11.9   12.1
210   1103.5   11.8   12.2
210   1104.5   11.6   11.9
211   1105.6   11.2   6.3
211   1106.5   11.3   12.7
211   1107.5   11.2   12.8
211   1108.5   11.1   12.9
211   1109.5   10.9   13.1
211   1110.5   10.8   13.2
211   1111.1   0.0   3.7
212   1111.6   10.6   9.5
212   1112.5   10.5   13.5
212   1113.5   10.3   13.7
212   1114.4   10.2   10.2
213   1115.9   0.0   3.5
213   1116.5   9.9   14.1
213   1117.5   9.7   14.3
213   1118.5   9.6   14.4
213   1119.5   9.5   14.5
214   1120.5   9.3   14.6
214   1121.5   9.2   14.8
214   1122.5   9.0   15.0
214   1123.5   8.9   15.1
214   1124.5   8.7   15.3
214   1125.3   4.6   7.7
215   1125.8   3.9   7.7
215   1126.5   8.4   15.6
215   1127.5   8.2   15.8
215   1128.5   8.1   15.9
215   1129.5   7.9   15.3
216   1130.7   6.5   8.1
216   1131.5   7.6   16.4
216   1132.5   7.5   16.5
216   1133.5   7.3   16.7
216   1134.3   7.1   9.5
217   1134.9   0.0   6.4
217   1135.4   7.0   10.5
218   1142.9   0.0   6.4
218   1143.5   5.6   18.4
218   1144.5   5.4   18.6
218   1145.5   5.2   18.8
218   1146.1   0.0   4.3
219   1147.6   4.9   14.7
219   1148.5   4.7   19.3
219   1149.5   4.5   19.5
219   1150.5   4.3   19.7
219   1151.1   0.0   6.6
220   1151.6   4.1   13.3
220   1152.5   3.8   20.2
220   1153.5   3.6   20.4
221   1156.6   2.9   14.1
221   1157.5   2.6   21.4
221   1158.5   2.3   21.7
221   1159.5   1.9   22.1
221   1160.0   0.0   1.2
222   1161.5   0.9   22.3
222   1162.5   -24.0   48.0
222   1163.5   -24.0   48.0
222   1164.5   -24.0   48.0
222   1165.5   -24.0   48.0
222   1166.1   0.0   6.3
223   1167.6   -24.0   41.3
223   1168.5   -24.0   48.0
223   1169.5   -24.0   48.0
223   1170.5   -24.0   48.0
223   1171.5   0.0   23.9
224   1172.5   -24.0   46.1
224   1173.5   -24.0   48.0
224   1174.5   -24.0   48.0
224   1175.3   0.0   14.1
225   1175.8   -24.0   32.8
225   1176.5   -24.0   48.0
225   1177.5   -24.0   48.0
225   1178.5   -24.0   48.0
225   1179.5   -24.0   48.0
225   1180.5   -24.0   48.0
225   1181.1   0.0   4.2
226   1181.6   -24.0   43.6
226   1182.5   -24.0   48.0
226   1183.5   -24.0   48.0
226   1184.5   -24.0   48.0
226   1185.4   0.0   18.1
227   1185.9   -24.0   29.9
227   1186.5   -24.0   48.0
227   1187.5   -24.0   48.0
227   1188.5   -24.0   48.0
227   1189.5   -24.0   48.0
227   1190.4   0.0   20.8
228   1190.9   -24.0   27.0
228   1191.5   -24.0   48.0
228   1192.5   -24.0   48.0
228   1193.5   -24.0   48.0
228   1194.5   -24.0   48.0
228   1195.5   -24.0   48.0
228   1196.5   0.0   23.9
229   1196.8   -24.0   35.9
229   1197.5   -24.0   48.0
229   1198.5   -24.0   48.0
229   1199.5   -24.0   48.0
229   1200.5   -24.0   48.0
229   1201.5   -24.0   48.0
229   1202.1   0.0   2.5
230   1202.6   -24.0   45.4
230   1203.5   -24.0   48.0
230   1204.5   -24.0   48.0
230   1205.5   -24.0   48.0
230   1206.5   -24.0   48.0
230   1207.0   0.0   2.2
231   1207.6   -24.0   45.3
231   1208.5   -24.0   48.0
231   1209.5   -24.0   48.0
231   1210.5   -24.0   48.0
231   1211.2   0.0   11.2
232   1213.7   -24.0   40.7
232   1214.5   -24.0   48.0
232   1215.5   -24.0   48.0
232   1216.5   -24.0   48.0
232   1217.2   0.0   7.7
233   1217.7   -24.0   40.1
233   1218.5   -24.0   48.0
233   1219.5   -24.0   48.0
233   1220.5   -24.0   48.0
233   1221.5   -24.0   48.0
233   1222.0   0.0   1.6
234   1222.5   -24.0   46.2
234   1223.5   -24.0   48.0
234   1224.5   0.4   23.6
234   1225.5   1.2   22.8
234   1226.3   1.7   14.7
235   1226.9   0.0   5.2
235   1227.5   2.1   21.9
235   1228.5   2.4   21.6
235   1229.5   2.7   21.3
235   1230.5   3.0   21.0
235   1231.5   3.2   20.8
235   1232.5   3.5   20.5
235   1233.5   3.7   19.7
236   1233.5   3.7   19.8
236   1234.5   3.9   20.1
236   1235.5   4.2   19.8
236   1236.5   4.4   19.6
236   1237.5   4.6   19.4
236   1238.1   0.0   5.8
237   1238.6   4.8   13.1
237   1239.5   5.0   19.0
237   1240.5   5.2   18.8
237   1241.5   5.3   18.7
237   1242.5   5.5   18.5
237   1243.1   0.0   4.3
238   1243.6   5.7   12.3
238   1244.5   5.9   18.1
238   1245.5   6.1   17.9
238   1246.5   6.2   17.8
238   1247.4   6.4   11.3
239   1247.9   0.0   4.7
239   1248.5   6.6   17.4
239   1249.5   6.7   17.3
239   1250.5   6.9   17.1
239   1251.5   7.1   16.9
239   1252.0   0.0   2.2
240   1254.6   7.5   13.5
240   1255.5   7.7   16.3
240   1256.5   7.9   16.1
240   1257.5   8.0   16.0
240   1258.1   0.0   6.7
241   1258.6   8.2   9.0
241   1259.5   8.3   15.7
241   1260.5   8.5   15.5
241   1261.5   8.6   15.4
241   1262.5   8.8   15.2
241   1263.5   8.9   14.2
242   1263.5   8.9   15.1
242   1264.5   9.1   14.9
242   1265.5   9.2   14.8
242   1266.5   9.4   14.6
242   1267.0   0.0   0.2
243   1267.7   7.9   7.2
243   1268.5   9.7   14.3
243   1269.5   9.8   14.2
243   1270.5   10.0   14.0
243   1271.4   10.1   9.8
244   1271.9   0.0   3.9
244   1272.5   10.3   13.7
244   1273.5   10.4   13.6
244   1274.5   10.5   13.5
244   1275.5   10.7   13.3
244   1276.3   8.9   6.6
245   1276.8   1.7   6.6
245   1277.5   11.0   13.0
245   1278.5   11.1   12.9
245   1279.5   11.3   12.7
245   1280.5   11.4   12.6
245   1281.5   11.6   12.4
245   1282.1   0.7   6.1
246   1282.6   10.7   6.1
246   1283.5   11.8   12.2
246   1284.5   12.0   12.0
246   1285.5   12.1   11.9
246   1286.5   12.3   11.7
246   1287.0   0.0   0.3
247   1287.5   12.4   10.3
247   1288.5   12.6   11.4
247   1289.5   12.7   11.3
247   1290.5   12.9   11.1
247   1291.5   13.0   11.0
247   1292.5   13.1   9.3
248   1293.0   0.0   1.2
248   1293.5   13.3   10.7
248   1294.5   13.4   10.6
248   1295.5   13.6   10.4
248   1296.5   13.7   10.3
248   1297.5   13.9   10.1
248   1298.2   5.5   5.0
249   1298.7   8.1   5.0
249   1299.5   14.2   9.8
249   1300.5   14.3   9.7
249   1301.5   14.5   9.5
249   1302.5   14.6   9.4
249   1303.3   8.7   4.6
250   1303.8   6.0   4.6
250   1304.5   14.9   9.1
250   1305.5   15.1   8.9
250   1306.5   15.2   8.8
250   1307.5   15.4   8.6
250   1308.1   0.0   2.8
251   1308.6   15.5   5.3
251   1309.5   15.7   8.3
251   1310.5   15.8   8.2
251   1311.5   16.0   8.0
251   1312.5   16.1   5.9
252   1313.0   0.0   1.3
252   1313.5   16.3   7.7
252   1314.5   16.4   7.6
252   1315.5   16.6   7.4
252   1316.5   16.8   7.2
252   1317.5   16.9   7.1
252   1318.0   0.0   1.0
253   1318.5   17.1   5.7
253   1319.5   17.2   6.8
253   1320.5   17.4   6.6
253   1321.5   17.6   6.4
253   1322.5   17.8   6.2
253   1323.5   17.9   6.1
253   1324.1   0.0   2.9
254   1324.6   18.1   3.0
254   1325.5   18.3   5.7
254   1326.5   18.5   5.5
254   1327.5   18.6   5.4
254   1328.1   3.6   2.6
255   1328.6   15.0   2.6
255   1329.5   19.0   5.0
255   1330.5   19.2   4.8
255   1331.5   19.4   4.6
255   1332.4   14.7   2.2
256   1332.9   4.8   2.2
256   1333.5   19.8   4.2
256   1334.5   20.0   4.0
256   1335.5   20.3   3.7
256   1336.5   20.5   3.5
256   1337.5   20.7   3.3
256   1338.0   0.0   1.1
257   1338.5   21.0   1.7
257   1339.5   21.2   2.8
257   1340.5   21.5   2.5
257   1341.5   21.9   2.1
257   1342.5   22.2   1.8
257   1343.2   6.8   0.6
258   1343.7   15.9   0.6
258   1344.5   23.5   0.5
258   1345.5   24.0   0.0
258   1346.5   24.0   0.0
258   1347.5   22.7   0.0
259   1348.6   18.9   0.0
259   1349.5   24.0   0.0
259   1350.5   24.0   0.0
259   1351.5   24.0   0.0
259   1352.5   24.0   0.0
259   1353.5   24.0   0.0
259   1354.3   14.7   0.0
260   1354.8   9.3   0.0
260   1355.5   24.0   0.0
260   1356.5   24.0   0.0
260   1357.5   24.0   0.0
260   1358.5   24.0   0.0
260   1359.2   7.7   0.0
261   1359.7   16.2   0.0
261   1360.5   24.0   0.0
261   1361.5   24.0   0.0
261   1362.5   24.0   0.0
261   1363.5   21.6   0.0
262   1364.0   2.3   0.0
262   1364.5   24.0   0.0
262   1365.5   24.0   0.0
262   1366.5   24.0   0.0
262   1367.5   24.0   0.0
262   1368.5   24.0   0.0
262   1369.1   5.7   0.0
263   1369.6   18.0   0.0
263   1370.5   24.0   0.0
263   1371.5   24.0   0.0
263   1372.5   24.0   0.0
263   1373.1   4.6   0.0
264   1374.6   21.3   0.0
264   1375.5   24.0   0.0
264   1376.5   24.0   0.0
264   1377.5   24.0   0.0
264   1378.5   24.0   0.0
264   1379.1   2.5   0.0
265   1379.6   21.3   0.0
265   1380.5   24.0   0.0
265   1381.5   24.0   0.0
265   1382.5   24.0   0.0
265   1383.5   24.0   0.0
265   1384.5   23.8   0.0
266   1385.5   23.9   0.0
266   1386.5   24.0   0.0
266   1387.5   24.0   0.0
266   1388.5   23.2   0.0
267   1389.0   0.5   0.0
267   1389.5   24.0   0.0
267   1390.5   24.0   0.0
267   1391.5   24.0   0.0
267   1392.5   24.0   0.0
267   1393.5   24.0   0.0
267   1394.0   1.2   0.0
268   1394.5   22.6   0.0
268   1395.5   24.0   0.0
268   1396.5   24.0   0.0
268   1397.5   24.0   0.0
268   1398.5   24.0   0.0
268   1399.2   11.4   0.0
269   1399.7   12.4   0.0
269   1400.5   24.0   0.0
269   1401.5   24.0   0.0
269   1402.5   24.0   0.0
269   1403.0   1.5   0.0
270   1404.5   22.5   0.0
270   1405.5   24.0   0.0
270   1406.5   24.0   0.0
270   1407.5   23.2   0.8
270   1408.5   22.6   1.4
270   1409.1   2.5   0.9
271   1409.6   19.4   0.9
271   1410.5   21.8   2.2
271   1411.5   21.5   2.5
271   1412.5   21.2   2.8
271   1413.5   20.9   3.1
271   1414.5   20.7   3.3
271   1415.5   20.4   3.4
272   1427.6   16.6   3.0
272   1428.5   17.9   6.1
272   1429.5   17.7   6.3
272   1430.1   2.4   3.2
273   1430.9   2.3   3.2
273   1431.5   17.4   6.6
273   1432.5   17.2   6.8
273   1433.5   17.0   7.0
273   1434.5   16.9   7.1
273   1435.1   0.0   3.5
274   1435.6   16.6   3.6
274   1436.5   16.6   7.4
274   1437.5   16.4   7.6
274   1438.5   16.2   7.8
274   1439.5   16.1   7.9
274   1440.0   0.0   1.5
275   1440.5   15.9   6.1
275   1441.5   15.8   8.2
275   1442.5   15.6   7.7
276   1446.7   8.6   4.5
276   1447.5   14.9   9.1
276   1448.5   14.7   9.3
276   1449.5   14.6   9.4
276   1450.5   14.4   9.6
276   1451.1   0.0   3.6
277   1451.6   14.3   5.8
277   1452.5   14.1   9.9
277   1453.5   14.0   10.0
277   1454.5   13.8   10.2
277   1455.5   13.7   10.3
277   1456.0   0.0   1.7
278   1456.5   13.5   8.1
278   1457.5   13.4   10.6
278   1458.5   13.3   10.7
278   1459.5   13.1   10.9
278   1460.5   13.0   11.0
278   1461.0   0.0   2.0
279   1461.5   12.8   9.1
279   1462.5   12.7   11.3
279   1463.5   12.5   11.5
279   1464.5   12.4   11.6
279   1465.5   12.2   11.8
279   1466.2   6.0   6.0
280   1466.8   6.0   6.0
280   1467.5   12.0   12.0
280   1468.5   11.8   12.2
280   1469.5   11.7   12.3
280   1470.3   8.7   6.2
281   1470.8   2.6   6.2
281   1471.5   11.4   12.6
281   1472.5   11.2   12.8
281   1473.5   11.1   12.9
281   1474.5   10.9   13.1
281   1475.5   10.8   13.2
281   1476.0   0.0   0.2
282   1477.5   10.5   13.1
282   1478.5   10.4   13.6
282   1479.5   10.2   13.8
282   1480.0   0.0   1.3
283   1486.7   7.9   7.4
283   1487.5   9.0   15.0
283   1488.5   8.9   15.1
283   1489.5   8.7   15.3
283   1490.0   0.0   0.2
284   1491.6   8.4   12.4
284   1492.5   8.3   15.7
284   1493.5   8.1   15.9
284   1494.5   8.0   16.0
285   1496.6   7.7   12.2
285   1497.5   7.5   16.5
285   1498.5   7.3   16.7
285   1499.3   7.2   9.1
286   1501.6   6.9   11.0
286   1502.5   6.7   17.3
286   1503.5   6.5   17.5
286   1504.5   6.4   17.6
286   1505.5   6.2   17.8
286   1506.4   6.0   13.6
287   1506.9   0.0   4.4
287   1507.5   5.8   18.2
287   1508.5   5.7   18.3
287   1509.5   5.5   18.5
287   1510.5   5.3   18.7
287   1511.2   0.0   9.0
288   1512.5   4.9   17.9
288   1513.5   4.7   19.3
288   1514.5   4.5   19.5
288   1515.5   4.3   19.7
288   1516.5   4.1   19.9
288   1517.1   0.0   5.5
289   1518.9   0.0   6.9
289   1519.5   3.4   20.6
289   1520.5   3.2   20.8
289   1521.5   2.9   21.1
289   1522.0   0.0   0.7
290   1522.6   2.6   18.9
290   1523.5   2.3   21.7
290   1524.5   2.0   22.0
290   1525.5   1.6   22.4
290   1526.5   1.1   22.9
290   1527.1   0.0   6.8
291   1527.6   -24.0   40.8
291   1528.5   -24.0   48.0
291   1529.5   -24.0   48.0
291   1530.5   -24.0   48.0
291   1531.5   -24.0   48.0
291   1532.2   0.0   8.4
292   1532.7   -24.0   39.6
292   1533.5   -24.0   48.0
292   1534.5   -24.0   48.0
292   1535.5   -24.0   48.0
292   1536.5   -24.0   48.0
292   1537.5   -24.0   48.0
292   1538.0   0.0   0.8
293   1538.5   -24.0   46.5
293   1539.5   -24.0   48.0
293   1540.5   -24.0   48.0
293   1541.5   -24.0   48.0
293   1542.1   0.0   4.1
294   1542.6   -24.0   43.5
294   1543.5   -24.0   48.0
294   1544.5   -24.0   48.0
294   1545.5   -24.0   48.0
294   1546.5   -24.0   48.0
294   1547.1   0.0   3.0
295   1547.6   -24.0   44.4
295   1548.5   -24.0   48.0
295   1549.5   -24.0   48.0
295   1550.5   -24.0   48.0
295   1551.5   -24.0   48.0
295   1552.2   0.0   11.6
296   1552.7   -24.0   36.3
296   1553.5   -24.0   48.0
296   1554.5   -24.0   48.0
296   1555.5   -24.0   48.0
296   1556.5   -24.0   48.0
296   1557.1   0.0   6.8
297   1557.7   -24.0   38.9
297   1558.5   -24.0   48.0
297   1559.5   -24.0   48.0
297   1560.5   -24.0   48.0
297   1561.5   -24.0   48.0
297   1562.5   0.0   23.6
298   1562.5   -24.0   47.8
298   1563.5   -24.0   48.0
298   1564.5   -24.0   48.0
298   1565.5   -24.0   48.0
298   1566.5   -24.0   48.0
298   1567.5   -24.0   48.0
298   1568.1   0.0   6.5
299   1568.6   -24.0   41.5
299   1569.5   -24.0   48.0
299   1570.5   -24.0   48.0
299   1571.5   -24.0   48.0
299   1572.5   -24.0   48.0
299   1573.1   0.0   7.1
300   1573.7   -24.0   40.7
300   1574.5   -24.0   48.0
300   1575.5   -24.0   48.0
300   1576.5   -24.0   48.0
300   1577.5   -24.0   48.0
300   1578.1   0.0   2.7
301   1578.6   -24.0   45.1
301   1579.5   -24.0   48.0
301   1580.5   -24.0   48.0
301   1581.5   -24.0   48.0
301   1582.2   0.0   7.6
302   1583.8   -24.0   35.4
302   1584.5   -24.0   48.0
302   1585.5   -24.0   48.0
302   1586.5   -24.0   48.0
302   1587.5   -24.0   48.0
302   1588.2   0.0   8.7
303   1588.7   -24.0   39.2
303   1589.5   -24.0   48.0
303   1590.5   1.1   22.9
303   1591.5   1.6   22.4
303   1592.5   2.0   22.0
303   1593.3   2.3   10.8
304   1593.8   0.0   10.7
304   1594.5   2.6   21.4
304   1595.5   2.9   21.1
304   1596.5   3.2   20.8
304   1597.5   3.4   20.6
304   1598.5   3.7   20.3
304   1599.3   2.6   10.1
305   1599.8   1.2   10.1
305   1600.5   4.1   19.9
305   1601.5   4.3   19.7
305   1602.5   4.5   19.5
305   1603.5   4.7   19.3
305   1604.2   0.0   8.5
306   1604.7   4.9   10.6
306   1605.5   5.1   18.9
306   1606.5   5.3   18.7
306   1607.5   5.5   18.5
306   1608.4   5.7   12.7
307   1608.9   0.0   5.4
307   1609.5   5.8   18.2
307   1610.5   6.0   18.0
307   1611.5   6.2   17.8
307   1612.5   6.4   17.6
307   1613.4   6.5   12.6
308   1613.9   0.0   4.8
308   1614.5   6.7   17.3
308   1615.5   6.9   17.1
308   1616.5   7.0   17.0
308   1617.5   7.2   16.8
308   1618.5   7.3   16.7
308   1619.0   0.0   0.4
309   1619.5   7.5   15.9
309   1620.5   7.7   16.3
309   1621.5   7.8   16.2
309   1622.5   8.0   16.0
309   1623.5   8.1   15.9
309   1624.0   0.0   1.0
310   1624.6   8.3   13.1
310   1625.5   8.4   15.6
310   1626.5   8.6   15.4
310   1627.5   8.7   15.3
310   1628.1   0.0   2.9
311   1628.6   8.9   11.8
311   1629.5   9.0   15.0
311   1630.5   9.2   14.8
311   1631.5   9.3   14.7
311   1632.1   0.0   2.9
312   1632.6   9.5   11.2
312   1633.5   9.6   14.4
312   1634.5   9.8   14.2
312   1635.5   9.9   14.1
312   1636.5   10.1   13.8
313   1637.5   10.2   13.5
313   1638.5   10.4   13.6
313   1639.5   10.5   13.5
313   1640.5   10.7   13.3
313   1641.5   10.8   13.2
313   1642.5   10.9   12.9
314   1642.5   10.9   10.7
314   1643.5   11.1   12.9
314   1644.5   11.2   12.8
314   1645.5   11.4   12.6
314   1646.5   11.5   12.5
314   1647.1   0.6   6.2
315   1647.8   5.1   6.2
315   1648.5   11.8   12.2
315   1649.5   12.0   12.0
315   1650.5   12.1   11.9
315   1651.5   12.2   11.8
315   1652.1   0.0   3.2
316   1652.6   12.4   8.3
316   1653.5   12.5   11.5
316   1654.5   12.7   11.3
316   1655.5   12.8   11.2
316   1656.5   13.0   11.0
316   1657.2   5.9   5.4
317   1657.9   0.0   3.9
317   1658.5   13.3   10.7
317   1659.5   13.4   10.6
317   1660.5   13.5   10.5
317   1661.5   13.7   10.3
317   1662.5   13.8   10.2
317   1663.1   1.2   5.0
318   1663.6   12.7   5.0
318   1664.5   14.1   9.9
318   1665.5   14.3   9.7
318   1666.5   14.4   9.6
318   1667.5   14.6   9.4
318   1668.1   0.0   3.8
319   1668.6   14.7   5.3
319   1669.5   14.9   9.1
319   1670.5   15.0   9.0
319   1671.5   15.2   8.8
319   1672.5   15.3   8.3
320   1673.5   15.5   6.3
320   1674.5   15.6   8.4
320   1675.5   15.8   8.2
320   1676.5   15.9   8.1
320   1677.5   16.1   7.9
320   1678.2   4.5   3.9
321   1678.7   11.7   3.9
321   1679.5   16.4   7.6
321   1680.5   16.6   7.4
321   1681.5   16.7   7.3
321   1682.5   16.9   7.1
321   1683.1   0.0   2.6
322   1683.6   17.0   3.5
322   1684.5   17.2   6.8
322   1685.5   17.4   6.6
322   1686.5   17.5   6.5
322   1687.5   17.7   6.3
322   1688.5   17.9   6.1
322   1689.1   0.0   2.8
323   1689.6   17.2   3.0
323   1690.5   18.2   5.8
323   1691.5   18.4   5.6
323   1692.5   18.6   5.4
323   1693.1   4.2   2.6
324   1693.6   14.5   2.6
324   1694.5   19.0   5.0
324   1695.5   19.2   4.8
324   1696.5   19.4   4.6
324   1697.5   19.6   4.4
324   1698.1   4.6   2.1
325   1698.6   14.9   2.1
325   1699.5   20.0   4.0
325   1700.5   20.2   3.8
325   1701.5   20.4   3.6
326   1703.7   12.8   1.5
326   1704.5   21.2   2.8
326   1705.5   21.5   2.5
326   1706.5   21.8   2.2
326   1707.4   16.7   0.9
327   1707.9   5.3   0.9
327   1708.5   22.6   1.4
327   1709.5   23.2   0.8
327   1710.5   24.0   0.0
327   1711.5   24.0   0.0
327   1712.5   24.0   0.0
327   1713.1   5.9   0.0
328   1713.6   17.8   0.0
328   1714.5   24.0   0.0
328   1715.5   24.0   0.0
328   1716.5   24.0   0.0
328   1717.5   24.0   0.0
328   1718.5   24.0   0.0
328   1719.0   0.9   0.0
329   1719.5   22.9   0.0
329   1720.5   24.0   0.0
329   1721.5   24.0   0.0
329   1722.5   24.0   0.0
329   1723.5   24.0   0.0
329   1724.1   4.1   0.0
330   1724.6   17.2   0.0
330   1725.5   24.0   0.0
330   1726.5   24.0   0.0
330   1727.5   24.0   0.0
330   1728.5   24.0   0.0
330   1729.1   5.1   0.0
331   1729.6   18.8   0.0
331   1730.5   24.0   0.0
331   1731.5   24.0   0.0
331   1732.5   24.0   0.0
331   1733.5   24.0   0.0
331   1734.1   5.3   0.0
332   1734.6   18.7   0.0
332   1735.5   24.0   0.0
332   1736.5   24.0   0.0
332   1737.5   24.0   0.0
332   1738.5   24.0   0.0
332   1739.2   9.3   0.0
333   1739.7   14.4   0.0
333   1740.5   24.0   0.0
333   1741.5   24.0   0.0
333   1742.5   24.0   0.0
333   1743.5   24.0   0.0
333   1744.2   9.4   0.0
334   1744.7   14.5   0.0
334   1745.5   24.0   0.0
334   1746.5   24.0   0.0
334   1747.5   24.0   0.0
334   1748.5   24.0   0.0
334   1749.5   24.0   0.0
